Date,PX_LAST
2009/5/1,1612.66
2009/5/4,1618.12
2009/5/5,1625.56
2009/5/6,1632.92
2009/5/7,1629.55
2009/5/8,1636.84
2009/5/11,1646.97
2009/5/12,1647.49
2009/5/13,1651
2009/5/14,1646.98
2009/5/15,1651.05
2009/5/18,1645.07
2009/5/19,1650.07
2009/5/20,1662.49
2009/5/21,1652.81
2009/5/22,1648.91
2009/5/26,1648.56
2009/5/27,1641.76
2009/5/28,1651.22
2009/5/29,1678.15
2009/6/1,1667.62
2009/6/2,1685.2
2009/6/3,1693.99
2009/6/4,1681.32
2009/6/5,1669.18
2009/6/8,1667.86
2009/6/9,1674.24
2009/6/10,1674.13
2009/6/11,1685
2009/6/12,1695.19
2009/6/15,1705.02
2009/6/16,1709.01
2009/6/17,1708.18
2009/6/18,1690.77
2009/6/19,1699.23
2009/6/22,1709.42
2009/6/23,1713.04
2009/6/24,1707.34
2009/6/25,1718.3
2009/6/26,1720.92
2009/6/29,1722.03
2009/6/30,1723.99
2009/7/1,1723.76
2009/7/2,1731.1
2009/7/6,1730.81
2009/7/7,1735.03
2009/7/8,1750.85
2009/7/9,1738.91
2009/7/10,1750.57
2009/7/13,1747.81
2009/7/14,1739.68
2009/7/15,1731.74
2009/7/16,1737.11
2009/7/17,1735.46
2009/7/20,1750.14
2009/7/21,1765.11
2009/7/22,1759.54
2009/7/23,1747.54
2009/7/24,1754.73
2009/7/27,1752.64
2009/7/28,1758.64
2009/7/29,1763.58
2009/7/30,1774.92
2009/7/31,1798.42
2009/8/3,1788.94
2009/8/4,1787.25
2009/8/5,1781.93
2009/8/6,1787.99
2009/8/7,1779.53
2009/8/10,1791.42
2009/8/11,1798.42
2009/8/12,1794.03
2009/8/13,1805.7
2009/8/14,1810.01
2009/8/17,1811.03
2009/8/18,1804.28
2009/8/19,1807.34
2009/8/20,1811.94
2009/8/21,1802.45
2009/8/24,1814.06
2009/8/25,1821.09
2009/8/26,1822.86
2009/8/27,1821.01
2009/8/28,1824.83
2009/8/31,1831.4
2009/9/1,1831.93
2009/9/2,1840.24
2009/9/3,1837.26
2009/9/4,1827.55
2009/9/8,1829.03
2009/9/9,1829.72
2009/9/10,1847.1
2009/9/11,1850.65
2009/9/14,1847.33
2009/9/15,1845.39
2009/9/16,1847.4
2009/9/17,1857.56
2009/9/18,1850.15
2009/9/21,1849.96
2009/9/22,1853.47
2009/9/23,1857.13
2009/9/24,1859.41
2009/9/25,1863.64
2009/9/28,1866.56
2009/9/29,1864.3
2009/9/30,1863.91
2009/10/1,1871.81
2009/10/2,1864.48
2009/10/5,1867.15
2009/10/6,1865.37
2009/10/7,1877.64
2009/10/8,1869.03
2009/10/9,1855.65
2009/10/13,1867.08
2009/10/14,1857.51
2009/10/15,1853.52
2009/10/16,1859.95
2009/10/19,1864.45
2009/10/20,1873.39
2009/10/21,1866.5
2009/10/22,1866.6
2009/10/23,1864.11
2009/10/26,1858.82
2009/10/27,1869.63
2009/10/28,1874.22
2009/10/29,1863.8
2009/10/30,1877.01
2009/11/2,1874.24
2009/11/3,1866.57
2009/11/4,1859.71
2009/11/5,1864.1
2009/11/6,1870.11
2009/11/9,1872.94
2009/11/10,1873.68
2009/11/12,1878.07
2009/11/13,1880.81
2009/11/16,1892.55
2009/11/17,1893.51
2009/11/18,1888.85
2009/11/19,1889.93
2009/11/20,1888.57
2009/11/23,1889.04
2009/11/24,1892.94
2009/11/25,1893.1
2009/11/27,1903.99
2009/11/30,1903.86
2009/12/1,1897.26
2009/12/2,1895.73
2009/12/3,1892.63
2009/12/4,1885.12
2009/12/7,1891.11
2009/12/8,1899.22
2009/12/9,1897.46
2009/12/10,1893.99
2009/12/11,1893.39
2009/12/14,1895.98
2009/12/15,1895.56
2009/12/16,1897.23
2009/12/17,1910.45
2009/12/18,1905.7
2009/12/21,1893.96
2009/12/22,1889.69
2009/12/23,1891.02
2009/12/24,1883.72
2009/12/28,1881.78
2009/12/29,1886.88
2009/12/30,1891.32
2009/12/31,1889
2010/1/4,1891.96
2010/1/5,1905.72
2010/1/6,1902.77
2010/1/7,1902.71
2010/1/8,1905.08
2010/1/11,1905.27
2010/1/12,1914.62
2010/1/13,1906.19
2010/1/14,1913.94
2010/1/15,1917.32
2010/1/19,1912.77
2010/1/20,1917.92
2010/1/21,1923.83
2010/1/22,1919.8
2010/1/25,1914.97
2010/1/26,1912.5
2010/1/27,1912.83
2010/1/28,1911.92
2010/1/29,1919.82
2010/2/1,1912.67
2010/2/2,1915.86
2010/2/3,1911.02
2010/2/4,1917.84
2010/2/5,1919.01
2010/2/8,1912.72
2010/2/9,1905.94
2010/2/10,1900.07
2010/2/11,1896.79
2010/2/12,1902.04
2010/2/16,1903.99
2010/2/17,1897.45
2010/2/18,1895.3
2010/2/19,1901.24
2010/2/22,1903.33
2010/2/23,1915.04
2010/2/24,1914.23
2010/2/25,1919.48
2010/2/26,1926.64
2010/3/1,1926.06
2010/3/2,1927.71
2010/3/3,1926.87
2010/3/4,1929.69
2010/3/5,1923.09
2010/3/8,1924.32
2010/3/9,1925.4
2010/3/10,1924.88
2010/3/11,1925.76
2010/3/12,1928.15
2010/3/15,1930.58
2010/3/16,1936.98
2010/3/17,1940.54
2010/3/18,1938.94
2010/3/19,1937.99
2010/3/22,1939.65
2010/3/23,1938.82
2010/3/24,1923.78
2010/3/25,1918.7
2010/3/26,1924.49
2010/3/29,1925.74
2010/3/30,1927.05
2010/3/31,1932.4
2010/4/1,1930.65
2010/4/2,1921.85
2010/4/5,1918.78
2010/4/6,1921.22
2010/4/7,1934.13
2010/4/8,1931.21
2010/4/9,1933.19
2010/4/12,1940.31
2010/4/13,1945.22
2010/4/14,1941.42
2010/4/15,1946.15
2010/4/16,1955.21
2010/4/19,1947.95
2010/4/20,1950.64
2010/4/21,1959.1
2010/4/22,1955.03
2010/4/23,1950.39
2010/4/26,1950.33
2010/4/27,1961.39
2010/4/28,1949.68
2010/4/29,1959.05
2010/4/30,1967.57
2010/5/3,1961.65
2010/5/4,1971.29
2010/5/5,1972.62
2010/5/6,1983.54
2010/5/7,1962.59
2010/5/10,1957.17
2010/5/11,1951.66
2010/5/12,1951.98
2010/5/13,1955.67
2010/5/14,1970.13
2010/5/17,1966.62
2010/5/18,1976.14
2010/5/19,1970.3
2010/5/20,1976.59
2010/5/21,1979.91
2010/5/24,1971.83
2010/5/25,1971.46
2010/5/26,1965.66
2010/5/27,1954.03
2010/5/28,1956.73
2010/5/31,1956.73
2010/6/1,1957.18
2010/6/2,1950.22
2010/6/3,1947.84
2010/6/4,1968.8
2010/6/7,1967.73
2010/6/8,1966.69
2010/6/9,1962.43
2010/6/10,1946.15
2010/6/11,1959.66
2010/6/14,1955.74
2010/6/15,1952.61
2010/6/16,1955.72
2010/6/17,1968.84
2010/6/18,1967.81
2010/6/21,1971.68
2010/6/22,1979.35
2010/6/23,1983.5
2010/6/24,1980.63
2010/6/25,1981.76
2010/6/28,1992
2010/6/29,1996.84
2010/6/30,1998.43
2010/7/1,2001.87
2010/7/2,1995.75
2010/7/6,2003.68
2010/7/7,1998.68
2010/7/8,1996.71
2010/7/9,1995.26
2010/7/12,1998.91
2010/7/13,1995.28
2010/7/14,2005.84
2010/7/15,2014.14
2010/7/16,2018.75
2010/7/19,2015.47
2010/7/20,2018.72
2010/7/21,2026.78
2010/7/22,2024.02
2010/7/23,2019.31
2010/7/26,2021.94
2010/7/27,2020.64
2010/7/28,2026.37
2010/7/29,2026.46
2010/7/30,2037.58
2010/8/2,2031.62
2010/8/3,2039.08
2010/8/4,2035
2010/8/5,2039.34
2010/8/6,2048.01
2010/8/9,2047.88
2010/8/10,2048.94
2010/8/11,2057.09
2010/8/12,2053.2
2010/8/13,2057.35
2010/8/16,2073.27
2010/8/17,2067.22
2010/8/18,2071
2010/8/19,2079.77
2010/8/20,2074.62
2010/8/23,2076.01
2010/8/24,2085.36
2010/8/25,2078.9
2010/8/26,2083.84
2010/8/27,2063.34
2010/8/30,2074.08
2010/8/31,2077.99
2010/9/1,2066.34
2010/9/2,2063.53
2010/9/3,2058.5
2010/9/7,2074.11
2010/9/8,2069.53
2010/9/9,2057.61
2010/9/10,2055.38
2010/9/13,2065.52
2010/9/14,2075.32
2010/9/15,2064.66
2010/9/16,2059.9
2010/9/17,2062.38
2010/9/20,2068.01
2010/9/21,2080.67
2010/9/22,2084.27
2010/9/23,2083.04
2010/9/24,2076.55
2010/9/27,2089.93
2010/9/28,2096.31
2010/9/29,2091.38
2010/9/30,2092.52
2010/10/1,2091.47
2010/10/4,2096.71
2010/10/5,2098.41
2010/10/6,2110.48
2010/10/7,2110.18
2010/10/8,2109.96
2010/10/12,2105.45
2010/10/13,2105.02
2010/10/14,2095.33
2010/10/15,2082.98
2010/10/18,2093.18
2010/10/19,2096.89
2010/10/20,2097.69
2010/10/21,2093.25
2010/10/22,2092.89
2010/10/25,2098.48
2010/10/26,2089.32
2010/10/27,2082.85
2010/10/28,2088.11
2010/10/29,2094.99
2010/11/1,2094.28
2010/11/2,2101.8
2010/11/3,2095.19
2010/11/4,2110.87
2010/11/5,2104.87
2010/11/8,2103.56
2010/11/9,2090.64
2010/11/10,2092.13
2010/11/12,2081.03
2010/11/15,2063.03
2010/11/16,2071.93
2010/11/17,2070.05
2010/11/18,2069.65
2010/11/19,2072.25
2010/11/22,2079.55
2010/11/23,2082.14
2010/11/24,2063.83
2010/11/26,2071.1
2010/11/29,2075.3
2010/11/30,2077.99
2010/12/1,2059.42
2010/12/2,2058.18
2010/12/3,2058.34
2010/12/6,2068.84
2010/12/7,2047.21
2010/12/8,2042.23
2010/12/9,2046.22
2010/12/10,2041.05
2010/12/13,2045.84
2010/12/14,2027.52
2010/12/15,2022.03
2010/12/16,2026.69
2010/12/17,2045.73
2010/12/20,2042.77
2010/12/21,2045.55
2010/12/22,2043.9
2010/12/23,2039.72
2010/12/27,2045.8
2010/12/28,2030.93
2010/12/29,2049.94
2010/12/30,2048.01
2010/12/31,2058.93
2011/1/3,2057.38
2011/1/4,2058.52
2011/1/5,2043.25
2011/1/6,2049.94
2011/1/7,2059.41
2011/1/10,2060.56
2011/1/11,2059.23
2011/1/12,2058.28
2011/1/13,2065.02
2011/1/14,2061.38
2011/1/18,2060.06
2011/1/19,2064.19
2011/1/20,2050.59
2011/1/21,2056.67
2011/1/24,2059.36
2011/1/25,2069.71
2011/1/26,2056.95
2011/1/27,2062.93
2011/1/28,2068.58
2011/1/31,2063.03
2011/2/1,2058.09
2011/2/2,2054.29
2011/2/3,2050.51
2011/2/4,2040.72
2011/2/7,2045.84
2011/2/8,2039.07
2011/2/9,2048.85
2011/2/10,2040.15
2011/2/11,2046.24
2011/2/14,2051.18
2011/2/15,2053.48
2011/2/16,2053
2011/2/17,2058.51
2011/2/18,2056.85
2011/2/22,2070
2011/2/23,2066.97
2011/2/24,2069.72
2011/2/25,2073.4
2011/2/28,2079.38
2011/3/1,2080.94
2011/3/2,2073.75
2011/3/3,2062.21
2011/3/4,2071.39
2011/3/7,2070.75
2011/3/8,2065.74
2011/3/9,2074.28
2011/3/10,2082.54
2011/3/11,2080.92
2011/3/14,2087.19
2011/3/15,2085.83
2011/3/16,2096.24
2011/3/17,2091.17
2011/3/18,2090.7
2011/3/21,2087.87
2011/3/22,2087.78
2011/3/23,2086.57
2011/3/24,2081.83
2011/3/25,2076.93
2011/3/28,2077.48
2011/3/29,2071.75
2011/3/30,2076.28
2011/3/31,2076.6
2011/4/1,2078.02
2011/4/4,2082.6
2011/4/5,2077.92
2011/4/6,2072.97
2011/4/7,2073.71
2011/4/8,2073
2011/4/11,2074.45
2011/4/12,2081.87
2011/4/13,2086.65
2011/4/14,2083.61
2011/4/15,2093.78
2011/4/18,2097.13
2011/4/19,2099.77
2011/4/20,2097.21
2011/4/21,2096.66
2011/4/25,2101.51
2011/4/26,2108.62
2011/4/27,2103.07
2011/4/28,2109.98
2011/4/29,2112.31
2011/5/2,2115.38
2011/5/3,2120.04
2011/5/4,2123.65
2011/5/5,2129.24
2011/5/6,2129.72
2011/5/9,2131.15
2011/5/10,2125.15
2011/5/11,2130.27
2011/5/12,2123.56
2011/5/13,2128.42
2011/5/16,2133.6
2011/5/17,2137.95
2011/5/18,2130.87
2011/5/19,2131.18
2011/5/20,2133.23
2011/5/23,2134.63
2011/5/24,2135.51
2011/5/25,2133.14
2011/5/26,2140.7
2011/5/27,2139.13
2011/5/31,2142.82
2011/6/1,2152.16
2011/6/2,2139.51
2011/6/3,2142.81
2011/6/6,2140.31
2011/6/7,2140.55
2011/6/8,2146.89
2011/6/9,2141.14
2011/6/10,2144.75
2011/6/13,2140.31
2011/6/14,2128.57
2011/6/15,2144.87
2011/6/16,2148.25
2011/6/17,2145.21
2011/6/20,2143.06
2011/6/21,2141.98
2011/6/22,2142.46
2011/6/23,2149.39
2011/6/24,2150.38
2011/6/27,2139.36
2011/6/28,2127.62
2011/6/29,2125.48
2011/6/30,2124.04
2011/7/1,2122.07
2011/7/5,2131.85
2011/7/6,2136.65
2011/7/7,2132.82
2011/7/8,2150.12
2011/7/11,2158.95
2011/7/12,2159.78
2011/7/13,2163.77
2011/7/14,2155.72
2011/7/15,2156.97
2011/7/18,2153.2
2011/7/19,2159.15
2011/7/20,2154.15
2011/7/21,2147.35
2011/7/22,2155.7
2011/7/25,2149.34
2011/7/26,2157.36
2011/7/27,2155.24
2011/7/28,2159.58
2011/7/29,2177.6
2011/8/1,2186.65
2011/8/2,2202.41
2011/8/3,2203.67
2011/8/4,2217.47
2011/8/5,2195.89
2011/8/8,2205.35
2011/8/9,2213.37
2011/8/10,2215.68
2011/8/11,2178.77
2011/8/12,2193.2
2011/8/15,2180.29
2011/8/16,2189.74
2011/8/17,2197.27
2011/8/18,2202.67
2011/8/19,2198.61
2011/8/22,2195.23
2011/8/23,2179.22
2011/8/24,2158.58
2011/8/25,2168.65
2011/8/26,2172.51
2011/8/29,2164.51
2011/8/30,2180.51
2011/8/31,2179.02
2011/9/1,2190.21
2011/9/2,2207.27
2011/9/6,2204.15
2011/9/7,2197.84
2011/9/8,2202.52
2011/9/9,2207.26
2011/9/12,2197.48
2011/9/13,2187.04
2011/9/14,2188.41
2011/9/15,2180.97
2011/9/16,2183.51
2011/9/19,2197.07
2011/9/20,2195.1
2011/9/21,2208.17
2011/9/22,2217.47
2011/9/23,2196.35
2011/9/26,2184.27
2011/9/27,2174.28
2011/9/28,2176.52
2011/9/29,2182.95
2011/9/30,2184.58
2011/10/3,2197.1
2011/10/4,2183.4
2011/10/5,2169.82
2011/10/6,2166.63
2011/10/7,2160.97
2011/10/11,2161.12
2011/10/12,2158.37
2011/10/13,2172.27
2011/10/14,2167.18
2011/10/17,2179.77
2011/10/18,2180.41
2011/10/19,2188.26
2011/10/20,2190.34
2011/10/21,2190.66
2011/10/24,2193.34
2011/10/25,2213.36
2011/10/26,2203.98
2011/10/27,2193.48
2011/10/28,2208.89
2011/10/31,2223.63
2011/11/1,2236.7
2011/11/2,2234.15
2011/11/3,2228.16
2011/11/4,2231.7
2011/11/7,2235.82
2011/11/8,2221.88
2011/11/9,2224.03
2011/11/10,2211.66
2011/11/14,2215.72
2011/11/15,2204.74
2011/11/16,2205.11
2011/11/17,2207.87
2011/11/18,2201.87
2011/11/21,2200.38
2011/11/22,2199.28
2011/11/23,2199.94
2011/11/25,2185.15
2011/11/28,2192.55
2011/11/29,2187.06
2011/11/30,2180.05
2011/12/1,2175.6
2011/12/2,2195.16
2011/12/5,2202.4
2011/12/6,2197.09
2011/12/7,2206.3
2011/12/8,2211.79
2011/12/9,2197.8
2011/12/12,2202.85
2011/12/13,2208.38
2011/12/14,2215.48
2011/12/15,2210.62
2011/12/16,2220.12
2011/12/19,2226.32
2011/12/20,2212.35
2011/12/21,2206.54
2011/12/22,2209.66
2011/12/23,2198.9
2011/12/27,2204.58
2011/12/28,2220.91
2011/12/29,2222.76
2011/12/30,2226.65
2012/1/3,2218.96
2012/1/4,2218.42
2012/1/5,2217.56
2012/1/6,2224
2012/1/9,2226.43
2012/1/10,2228.51
2012/1/11,2236.04
2012/1/12,2234.64
2012/1/13,2245.09
2012/1/17,2247.39
2012/1/18,2242.45
2012/1/19,2237.83
2012/1/20,2233.96
2012/1/23,2232.39
2012/1/24,2234.14
2012/1/25,2241.4
2012/1/26,2256.62
2012/1/27,2261.66
2012/1/30,2269.58
2012/1/31,2275.95
2012/2/1,2271.2
2012/2/2,2275.62
2012/2/3,2263.9
2012/2/6,2277.11
2012/2/7,2271.62
2012/2/8,2274.37
2012/2/9,2270.04
2012/2/10,2277.31
2012/2/13,2276.97
2012/2/14,2286.42
2012/2/15,2282.65
2012/2/16,2269
2012/2/17,2271.05
2012/2/21,2269.35
2012/2/22,2276.54
2012/2/23,2279.79
2012/2/24,2284.51
2012/2/27,2293.58
2012/2/28,2294.97
2012/2/29,2295.11
2012/3/1,2289.13
2012/3/2,2296.94
2012/3/5,2292.32
2012/3/6,2294.24
2012/3/7,2288.72
2012/3/8,2285.2
2012/3/9,2281.53
2012/3/12,2283.48
2012/3/13,2275.16
2012/3/14,2257.31
2012/3/15,2261.69
2012/3/16,2262.79
2012/3/19,2254.85
2012/3/20,2255.08
2012/3/21,2266.31
2012/3/22,2265.49
2012/3/23,2270.2
2012/3/26,2271.25
2012/3/27,2278.61
2012/3/28,2278.14
2012/3/29,2281.04
2012/3/30,2272.94
2012/4/2,2275.94
2012/4/3,2265.45
2012/4/4,2267.91
2012/4/5,2273.26
2012/4/6,2289.32
2012/4/9,2286.88
2012/4/10,2292.24
2012/4/11,2284.63
2012/4/12,2284.28
2012/4/13,2293.88
2012/4/16,2295.76
2012/4/17,2291.7
2012/4/18,2295.1
2012/4/19,2298.07
2012/4/20,2295.66
2012/4/23,2297.85
2012/4/24,2295.13
2012/4/25,2294.55
2012/4/26,2297.31
2012/4/27,2301.21
2012/4/30,2304.67
2012/5/1,2299.17
2012/5/2,2307.19
2012/5/3,2309.09
2012/5/4,2314.94
2012/5/7,2312.12
2012/5/8,2316.76
2012/5/9,2311.58
2012/5/10,2310.73
2012/5/11,2314.41
2012/5/14,2318.5
2012/5/15,2317.98
2012/5/16,2312.78
2012/5/17,2314.85
2012/5/18,2309.17
2012/5/21,2304.47
2012/5/22,2293.65
2012/5/23,2302.95
2012/5/24,2297.57
2012/5/25,2300.05
2012/5/29,2303.9
2012/5/30,2318.1
2012/5/31,2322.06
2012/6/1,2330.37
2012/6/4,2321.74
2012/6/5,2316.14
2012/6/6,2307.14
2012/6/7,2310.58
2012/6/8,2311.68
2012/6/11,2321.01
2012/6/12,2309.69
2012/6/13,2317.16
2012/6/14,2315.69
2012/6/15,2323.33
2012/6/18,2325.69
2012/6/19,2322.31
2012/6/20,2325.43
2012/6/21,2332.78
2012/6/22,2325.3
2012/6/25,2334.65
2012/6/26,2331.36
2012/6/27,2332.84
2012/6/28,2336.99
2012/6/29,2330.3
2012/7/2,2344.1
2012/7/3,2339.51
2012/7/5,2344.64
2012/7/6,2351.19
2012/7/9,2355.99
2012/7/10,2362.34
2012/7/11,2364.48
2012/7/12,2367.86
2012/7/13,2367.97
2012/7/16,2375.85
2012/7/17,2374.8
2012/7/18,2387.03
2012/7/19,2386.55
2012/7/20,2393.59
2012/7/23,2390.84
2012/7/24,2395.02
2012/7/25,2396.42
2012/7/26,2396.82
2012/7/27,2381.43
2012/7/30,2393.97
2012/7/31,2397.35
2012/8/1,2392.15
2012/8/2,2401.45
2012/8/3,2386.63
2012/8/6,2393.46
2012/8/7,2384.32
2012/8/8,2381.67
2012/8/9,2381.49
2012/8/10,2386.34
2012/8/13,2387.59
2012/8/14,2376.83
2012/8/15,2364.39
2012/8/16,2359.19
2012/8/17,2363.54
2012/8/20,2365.43
2012/8/21,2369.03
2012/8/22,2381.27
2012/8/23,2387.65
2012/8/24,2384.54
2012/8/27,2390.67
2012/8/28,2393.32
2012/8/29,2389.77
2012/8/30,2393.99
2012/8/31,2402.68
2012/9/4,2402.07
2012/9/5,2399.2
2012/9/6,2389.12
2012/9/7,2394.49
2012/9/10,2394.1
2012/9/11,2394.04
2012/9/12,2386.85
2012/9/13,2389.04
2012/9/14,2382.06
2012/9/17,2390.41
2012/9/18,2393.49
2012/9/19,2399.92
2012/9/20,2400.57
2012/9/21,2402.33
2012/9/24,2407.83
2012/9/25,2412.6
2012/9/26,2418.3
2012/9/27,2416.26
2012/9/28,2419.55
2012/10/1,2422.95
2012/10/2,2426.99
2012/10/3,2427.32
2012/10/4,2423.7
2012/10/5,2419.59
2012/10/9,2425.79
2012/10/10,2431.23
2012/10/11,2437.77
2012/10/12,2443.29
2012/10/15,2445.12
2012/10/16,2441.72
2012/10/17,2438.71
2012/10/18,2439.95
2012/10/19,2447.88
2012/10/22,2441.78
2012/10/23,2439.51
2012/10/24,2439.29
2012/10/25,2431.86
2012/10/26,2440.65
2012/10/29,2443.18
2012/10/31,2450.71
2012/11/1,2444.79
2012/11/2,2443.47
2012/11/5,2447.33
2012/11/6,2436.48
2012/11/7,2449.1
2012/11/8,2453.12
2012/11/9,2450.22
2012/11/13,2453.77
2012/11/14,2454.07
2012/11/15,2449.43
2012/11/16,2447.32
2012/11/19,2444.21
2012/11/20,2438.97
2012/11/21,2436.39
2012/11/23,2437.45
2012/11/26,2442.8
2012/11/27,2445.05
2012/11/28,2445.95
2012/11/29,2445.63
2012/11/30,2446.81
2012/12/3,2445.35
2012/12/4,2450.34
2012/12/5,2452.25
2012/12/6,2453.61
2012/12/7,2446.39
2012/12/10,2448.85
2012/12/11,2445.88
2012/12/12,2440.1
2012/12/13,2438.49
2012/12/14,2442.59
2012/12/17,2434.87
2012/12/18,2427.54
2012/12/19,2436.36
2012/12/20,2438.26
2012/12/21,2443.9
2012/12/24,2440.63
2012/12/26,2443.92
2012/12/27,2452.1
2012/12/28,2452.09
2012/12/31,2445.25
2013/1/2,2439.9
2013/1/3,2434.32
2013/1/4,2434
2013/1/7,2438.14
2013/1/8,2441.9
2013/1/9,2443.1
2013/1/10,2437.9
2013/1/11,2442.03
2013/1/14,2443.03
2013/1/15,2443.15
2013/1/16,2442.44
2013/1/17,2436.53
2013/1/18,2441.64
2013/1/22,2443.33
2013/1/23,2442.54
2013/1/24,2441.31
2013/1/25,2428.1
2013/1/28,2426.78
2013/1/29,2423.44
2013/1/30,2421.24
2013/1/31,2423.5
2013/2/1,2419.07
2013/2/4,2425.1
2013/2/5,2419.42
2013/2/6,2426.11
2013/2/7,2428.29
2013/2/8,2427.42
2013/2/11,2429.64
2013/2/12,2424.08
2013/2/13,2421.04
2013/2/14,2427.41
2013/2/15,2424.99
2013/2/19,2422.46
2013/2/20,2423.91
2013/2/21,2428.75
2013/2/22,2431.61
2013/2/25,2442
2013/2/26,2442.55
2013/2/27,2439.6
2013/2/28,2442.16
2013/3/1,2444.69
2013/3/4,2442.19
2013/3/5,2441.41
2013/3/6,2436.53
2013/3/7,2429.52
2013/3/8,2423
2013/3/11,2423.68
2013/3/12,2429.35
2013/3/13,2429.38
2013/3/14,2427.36
2013/3/15,2430.96
2013/3/18,2434.76
2013/3/19,2442.35
2013/3/20,2436.52
2013/3/21,2438.34
2013/3/22,2439.52
2013/3/25,2439.76
2013/3/26,2439.59
2013/3/27,2444.53
2013/3/28,2442.63
2013/4/1,2445.74
2013/4/2,2443.92
2013/4/3,2452.27
2013/4/4,2462.03
2013/4/5,2475.03
2013/4/8,2471.51
2013/4/9,2470.74
2013/4/10,2463.67
2013/4/11,2467.88
2013/4/12,2477.77
2013/4/15,2480.47
2013/4/16,2476.8
2013/4/17,2478.85
2013/4/18,2481.83
2013/4/19,2479.49
2013/4/22,2480.94
2013/4/23,2481.82
2013/4/24,2483.76
2013/4/25,2481.72
2013/4/26,2489.5
2013/4/29,2489.22
2013/4/30,2487.23
2013/5/1,2494.29
2013/5/2,2495.69
2013/5/3,2478.72
2013/5/6,2476.89
2013/5/7,2477.12
2013/5/8,2481.3
2013/5/9,2478.82
2013/5/10,2465.78
2013/5/13,2464.09
2013/5/14,2459.43
2013/5/15,2460.91
2013/5/16,2472.58
2013/5/17,2460.64
2013/5/20,2459.82
2013/5/21,2462.97
2013/5/22,2452.82
2013/5/23,2452.02
2013/5/24,2454.74
2013/5/28,2438.14
2013/5/29,2437.52
2013/5/30,2435.51
2013/5/31,2428.94
2013/6/3,2430.8
2013/6/4,2425.08
2013/6/5,2422.9
2013/6/6,2424.02
2013/6/7,2412.17
2013/6/10,2406.46
2013/6/11,2404.46
2013/6/12,2399.04
2013/6/13,2406.16
2013/6/14,2415.41
2013/6/17,2409.15
2013/6/18,2407.43
2013/6/19,2387.59
2013/6/20,2363.72
2013/6/21,2353.7
2013/6/24,2346.19
2013/6/25,2337.25
2013/6/26,2347.59
2013/6/27,2356.81
2013/6/28,2361.89
2013/7/1,2364.58
2013/7/2,2370.08
2013/7/3,2366.7
2013/7/5,2340.6
2013/7/8,2353.37
2013/7/9,2358.39
2013/7/10,2354.4
2013/7/11,2371.43
2013/7/12,2367.85
2013/7/15,2375.68
2013/7/16,2380.39
2013/7/17,2386.25
2013/7/18,2381.85
2013/7/19,2392.55
2013/7/22,2395.48
2013/7/23,2392.5
2013/7/24,2383.4
2013/7/25,2378.26
2013/7/26,2385.72
2013/7/29,2381.72
2013/7/30,2380.32
2013/7/31,2381.57
2013/8/1,2364.8
2013/8/2,2381.17
2013/8/5,2375.54
2013/8/6,2375.51
2013/8/7,2380.19
2013/8/8,2382.83
2013/8/9,2382.65
2013/8/12,2378.73
2013/8/13,2364.43
2013/8/14,2365.1
2013/8/15,2355.75
2013/8/16,2344.93
2013/8/19,2337.42
2013/8/20,2345.13
2013/8/21,2339.21
2013/8/22,2335.45
2013/8/23,2348.48
2013/8/26,2353.23
2013/8/27,2364.91
2013/8/28,2356.62
2013/8/29,2363.03
2013/8/30,2364.84
2013/9/3,2353.96
2013/9/4,2348.97
2013/9/5,2334.88
2013/9/6,2337.82
2013/9/9,2344.91
2013/9/10,2335.37
2013/9/11,2340.82
2013/9/12,2342.41
2013/9/13,2342.89
2013/9/16,2346.06
2013/9/17,2350.03
2013/9/18,2370.23
2013/9/19,2366.84
2013/9/20,2371.25
2013/9/23,2373.3
2013/9/24,2382.97
2013/9/25,2387.79
2013/9/26,2382.2
2013/9/27,2383.8
2013/9/30,2381.27
2013/10/1,2379.11
2013/10/2,2383.31
2013/10/3,2386.51
2013/10/4,2382.57
2013/10/7,2385.48
2013/10/8,2385.83
2013/10/9,2383.99
2013/10/10,2384.35
2013/10/11,2387.6
2013/10/15,2383.07
2013/10/16,2393.47
2013/10/17,2406.77
2013/10/18,2407.75
2013/10/21,2405.76
2013/10/22,2418.14
2013/10/23,2420.06
2013/10/24,2415.91
2013/10/25,2418.47
2013/10/28,2418.08
2013/10/29,2418.94
2013/10/30,2417.93
2013/10/31,2416.48
2013/11/1,2407.11
2013/11/4,2410.33
2013/11/5,2401.06
2013/11/6,2402.64
2013/11/7,2407.52
2013/11/8,2389.05
2013/11/12,2386.98
2013/11/13,2392.34
2013/11/14,2399.75
2013/11/15,2401.78
2013/11/18,2409.29
2013/11/19,2403.76
2013/11/20,2394.52
2013/11/21,2398.31
2013/11/22,2405.19
2013/11/25,2408.15
2013/11/26,2415.23
2013/11/27,2411.12
2013/11/29,2411.69
2013/12/2,2405.49
2013/12/3,2408.83
2013/12/4,2398.79
2013/12/5,2397.25
2013/12/6,2396.57
2013/12/9,2401.36
2013/12/10,2412.42
2013/12/11,2406.78
2013/12/12,2403.21
2013/12/13,2406.41
2013/12/16,2406.66
2013/12/17,2413.7
2013/12/18,2410.18
2013/12/19,2410.21
2013/12/20,2417.74
2013/12/23,2414.59
2013/12/24,2406.93
2013/12/26,2406.13
2013/12/27,2405.09
